review_id,review_date,reviewer,document_reviewed,claim_id,claim_text_excerpt,claim_type,regulatory_section,ftc_citation,violation_detected,violation_category,severity,evidence_tier,rct_count,animal_studies,in_vitro_studies,prohibited_qualifier,proof_claim,disclosure_issue,recommended_action,action_taken,status,estimated_penalty_usd,review_notes
RV-0355,2026-05-24,Compliance Counsel LLC,ad_copy_social_media.md,CL-010,Results not typical disclaimer,disclaimer,§255.1,16 CFR §255.1,YES,invalid_safe_harbor,high,N/A,0,0,0,NO,NO,NO,Remove; safe harbor abolished 2009,Under review,OPEN,51744.0,Review #355: invalid_safe_harbor flagged in ad_copy_social_media.md by Compliance Counsel LLC
RV-0356,2026-06-04,Compliance Counsel LLC,ad_copy_social_media.md,CL-006,As seen on Dr. Wellness Network (undisclosed),endorsement_claim,§255.5,16 CFR §255.5,YES,undisclosed_material_connection,high,N/A,0,0,0,NO,NO,YES,Add Ad: disclosure at beginning of all posts,Referred to CCO,RESOLVED,51744.0,Review #356: undisclosed_material_connection flagged in ad_copy_social_media.md by Compliance Counsel LLC
RV-0357,2026-06-04,Sarah Chen (Counsel),press_release_draft_v2.md,CL-002,May help support immune function,health_claim,§255.1,16 CFR §255.1,YES,prohibited_qualifier,high,Partial RCT,3,0,0,YES,NO,NO,Remove 'may'; rewrite with evidence-based language,Referred to CCO,ESCALATED,51744.0,Review #357: prohibited_qualifier flagged in press_release_draft_v2.md by Sarah Chen
RV-0358,2026-05-26,Compliance Counsel LLC,product_label_draft.md,CL-003,Promising preliminary clinical results,health_claim,§255.1,16 CFR §255.1,YES,prohibited_qualifier,high,None (pilot only),0,0,0,YES,NO,NO,Remove entirely,Referred to CCO,OPEN,51744.0,Review #358: prohibited_qualifier flagged in product_label_draft.md by Compliance Counsel LLC
RV-0359,2026-06-02,Compliance Counsel LLC,product_label_draft.md,CL-001,Clinically demonstrated to support immune function,health_claim,§255.1,16 CFR §255.1,YES,proof_claim,high,RCT (LGG only),3,0,0,NO,YES,NO,Remove or qualify with strain-specific language,Flagged for revision,OPEN,51744.0,Review #359: proof_claim flagged in product_label_draft.md by Compliance Counsel LLC
RV-0360,2026-05-29,Compliance Counsel LLC,brand_guidelines.md,CL-005,Doctor-formulated for maximum results,endorsement_claim,§255.3,16 CFR §255.3,YES,undisclosed_material_connection,high,N/A,0,0,0,NO,NO,YES,Disclose physician connection; verify involvement,Referred to CCO,OPEN,51744.0,Review #360: undisclosed_material_connection flagged in brand_guidelines.md by Compliance Counsel LLC
RV-0361,2026-06-07,Dr. Rachel Kim (Science),product_label_draft.md,CL-011,Eco-Friendly Packaging,environmental_claim,§260.1,16 CFR §260.1,YES,unqualified_general_claim,medium,N/A,0,0,0,NO,NO,NO,Qualify with specific environmental benefit,Resolved,RESOLVED,51744.0,Review #361: unqualified_general_claim flagged in product_label_draft.md by Dr. Rachel Kim
RV-0362,2026-05-30,Dr. Maria Santos (CCO),press_release_draft_v1.md,CL-008,Biodegradable Capsule Shells (HDPE),environmental_claim,§260.8,16 CFR §260.8,YES,unsubstantiated_env_claim,high,Testing data,0,0,0,NO,NO,NO,Remove; HDPE fails one-year standard,Pending legal sign-off,RESOLVED,51744.0,Review #362: unsubstantiated_env_claim flagged in press_release_draft_v1.md by Dr. Maria Santos
RV-0363,2026-05-23,Compliance Counsel LLC,brand_guidelines.md,CL-002,May help support immune function,health_claim,§255.1,16 CFR §255.1,YES,prohibited_qualifier,high,Partial RCT,3,0,0,YES,NO,NO,Remove 'may'; rewrite with evidence-based language,Flagged for revision,OPEN,51744.0,Review #363: prohibited_qualifier flagged in brand_guidelines.md by Compliance Counsel LLC
RV-0364,2026-05-26,Sarah Chen (Counsel),press_release_draft_v1.md,CL-006,As seen on Dr. Wellness Network (undisclosed),endorsement_claim,§255.5,16 CFR §255.5,YES,undisclosed_material_connection,high,N/A,0,0,0,NO,NO,YES,Add Ad: disclosure at beginning of all posts,Referred to CCO,OPEN,51744.0,Review #364: undisclosed_material_connection flagged in press_release_draft_v1.md by Sarah Chen
RV-0365,2026-05-28,Dr. Maria Santos (CCO),brand_guidelines.md,CL-012,Initial studies show remarkable outcomes,health_claim,§255.1,16 CFR §255.1,YES,prohibited_qualifier,high,Pilot (n=45),0,0,0,YES,NO,NO,"Remove; pilot study insufficient, 'initial' prohibited qualifier",Under review,ESCALATED,51744.0,Review #365: prohibited_qualifier flagged in brand_guidelines.md by Dr. Maria Santos
RV-0366,2026-06-05,Dr. Maria Santos (CCO),brand_guidelines.md,CL-006,As seen on Dr. Wellness Network (undisclosed),endorsement_claim,§255.5,16 CFR §255.5,YES,undisclosed_material_connection,high,N/A,0,0,0,NO,NO,YES,Add Ad: disclosure at beginning of all posts,Resolved,ESCALATED,51744.0,Review #366: undisclosed_material_connection flagged in brand_guidelines.md by Dr. Maria Santos
RV-0367,2026-05-22,Dr. Maria Santos (CCO),press_release_draft_v1.md,CL-001,Clinically demonstrated to support immune function,health_claim,§255.1,16 CFR §255.1,YES,proof_claim,high,RCT (LGG only),3,0,0,NO,YES,NO,Remove or qualify with strain-specific language,Flagged for revision,RESOLVED,51744.0,Review #367: proof_claim flagged in press_release_draft_v1.md by Dr. Maria Santos
RV-0368,2026-05-29,Compliance Counsel LLC,product_label_draft.md,CL-007,Made in USA (Danish probiotic strains),origin_claim,§323.1,16 CFR §323.1,YES,false_origin_claim,high,N/A,0,0,0,NO,NO,NO,Replace with qualified Made in USA claim,Flagged for revision,RESOLVED,2000000.0,Review #368: false_origin_claim flagged in product_label_draft.md by Compliance Counsel LLC
RV-0369,2026-05-23,Compliance Counsel LLC,press_release_draft_v2.md,CL-006,As seen on Dr. Wellness Network (undisclosed),endorsement_claim,§255.5,16 CFR §255.5,YES,undisclosed_material_connection,high,N/A,0,0,0,NO,NO,YES,Add Ad: disclosure at beginning of all posts,Under review,IN_REVIEW,51744.0,Review #369: undisclosed_material_connection flagged in press_release_draft_v2.md by Compliance Counsel LLC
RV-0370,2026-05-22,Dr. Maria Santos (CCO),ad_copy_social_media.md,CL-006,As seen on Dr. Wellness Network (undisclosed),endorsement_claim,§255.5,16 CFR §255.5,YES,undisclosed_material_connection,high,N/A,0,0,0,NO,NO,YES,Add Ad: disclosure at beginning of all posts,Pending legal sign-off,OPEN,51744.0,Review #370: undisclosed_material_connection flagged in ad_copy_social_media.md by Dr. Maria Santos
RV-0371,2026-06-09,Sarah Chen (Counsel),press_release_draft_v1.md,CL-009,Recyclable Packaging,environmental_claim,§260.12,16 CFR §260.12,YES,unsubstantiated_env_claim,medium,Facility access data,0,0,0,NO,NO,NO,Qualify to specific recyclable components,Resolved,OPEN,51744.0,Review #371: unsubstantiated_env_claim flagged in press_release_draft_v1.md by Sarah Chen
RV-0372,2026-05-29,Compliance Counsel LLC,ad_copy_social_media.md,CL-002,May help support immune function,health_claim,§255.1,16 CFR §255.1,YES,prohibited_qualifier,high,Partial RCT,3,0,0,YES,NO,NO,Remove 'may'; rewrite with evidence-based language,Pending legal sign-off,IN_REVIEW,51744.0,Review #372: prohibited_qualifier flagged in ad_copy_social_media.md by Compliance Counsel LLC
RV-0373,2026-05-27,Dr. Rachel Kim (Science),ad_copy_social_media.md,CL-004,B-vitamins scientifically proven to support energy,health_claim,§255.1,16 CFR §255.1,YES,proof_claim,high,Established science,10,0,0,NO,YES,NO,Remove 'scientifically proven'; use 'well-established role',Referred to CCO,ESCALATED,51744.0,Review #373: proof_claim flagged in ad_copy_social_media.md by Dr. Rachel Kim
RV-0374,2026-06-07,Compliance Counsel LLC,press_release_draft_v1.md,CL-007,Made in USA (Danish probiotic strains),origin_claim,§323.1,16 CFR §323.1,YES,false_origin_claim,high,N/A,0,0,0,NO,NO,NO,Replace with qualified Made in USA claim,Resolved,RESOLVED,2000000.0,Review #374: false_origin_claim flagged in press_release_draft_v1.md by Compliance Counsel LLC
RV-0375,2026-05-29,Sarah Chen (Counsel),product_label_draft.md,CL-008,Biodegradable Capsule Shells (HDPE),environmental_claim,§260.8,16 CFR §260.8,YES,unsubstantiated_env_claim,high,Testing data,0,0,0,NO,NO,NO,Remove; HDPE fails one-year standard,Pending legal sign-off,RESOLVED,51744.0,Review #375: unsubstantiated_env_claim flagged in product_label_draft.md by Sarah Chen
RV-0376,2026-06-05,Dr. Maria Santos (CCO),product_label_draft.md,CL-010,Results not typical disclaimer,disclaimer,§255.1,16 CFR §255.1,YES,invalid_safe_harbor,high,N/A,0,0,0,NO,NO,NO,Remove; safe harbor abolished 2009,Pending legal sign-off,OPEN,51744.0,Review #376: invalid_safe_harbor flagged in product_label_draft.md by Dr. Maria Santos
RV-0377,2026-06-01,Compliance Counsel LLC,product_label_draft.md,CL-009,Recyclable Packaging,environmental_claim,§260.12,16 CFR §260.12,YES,unsubstantiated_env_claim,medium,Facility access data,0,0,0,NO,NO,NO,Qualify to specific recyclable components,Pending legal sign-off,ESCALATED,51744.0,Review #377: unsubstantiated_env_claim flagged in product_label_draft.md by Compliance Counsel LLC
RV-0378,2026-05-24,Compliance Counsel LLC,ad_copy_social_media.md,CL-009,Recyclable Packaging,environmental_claim,§260.12,16 CFR §260.12,YES,unsubstantiated_env_claim,medium,Facility access data,0,0,0,NO,NO,NO,Qualify to specific recyclable components,Pending legal sign-off,RESOLVED,51744.0,Review #378: unsubstantiated_env_claim flagged in ad_copy_social_media.md by Compliance Counsel LLC
RV-0379,2026-06-02,Dr. Maria Santos (CCO),brand_guidelines.md,CL-007,Made in USA (Danish probiotic strains),origin_claim,§323.1,16 CFR §323.1,YES,false_origin_claim,high,N/A,0,0,0,NO,NO,NO,Replace with qualified Made in USA claim,Under review,RESOLVED,2000000.0,Review #379: false_origin_claim flagged in brand_guidelines.md by Dr. Maria Santos
RV-0380,2026-05-20,Compliance Counsel LLC,press_release_draft_v2.md,CL-002,May help support immune function,health_claim,§255.1,16 CFR §255.1,YES,prohibited_qualifier,high,Partial RCT,3,0,0,YES,NO,NO,Remove 'may'; rewrite with evidence-based language,Under review,RESOLVED,51744.0,Review #380: prohibited_qualifier flagged in press_release_draft_v2.md by Compliance Counsel LLC
RV-0381,2026-06-04,Compliance Counsel LLC,press_release_draft_v1.md,CL-007,Made in USA (Danish probiotic strains),origin_claim,§323.1,16 CFR §323.1,YES,false_origin_claim,high,N/A,0,0,0,NO,NO,NO,Replace with qualified Made in USA claim,Resolved,RESOLVED,2000000.0,Review #381: false_origin_claim flagged in press_release_draft_v1.md by Compliance Counsel LLC
RV-0382,2026-05-25,Dr. Rachel Kim (Science),press_release_draft_v2.md,CL-011,Eco-Friendly Packaging,environmental_claim,§260.1,16 CFR §260.1,YES,unqualified_general_claim,medium,N/A,0,0,0,NO,NO,NO,Qualify with specific environmental benefit,Resolved,OPEN,51744.0,Review #382: unqualified_general_claim flagged in press_release_draft_v2.md by Dr. Rachel Kim
RV-0383,2026-06-09,Compliance Counsel LLC,ad_copy_social_media.md,CL-004,B-vitamins scientifically proven to support energy,health_claim,§255.1,16 CFR §255.1,YES,proof_claim,high,Established science,10,0,0,NO,YES,NO,Remove 'scientifically proven'; use 'well-established role',Flagged for revision,ESCALATED,51744.0,Review #383: proof_claim flagged in ad_copy_social_media.md by Compliance Counsel LLC
RV-0384,2026-06-08,Dr. Maria Santos (CCO),product_label_draft.md,CL-004,B-vitamins scientifically proven to support energy,health_claim,§255.1,16 CFR §255.1,YES,proof_claim,high,Established science,10,0,0,NO,YES,NO,Remove 'scientifically proven'; use 'well-established role',Flagged for revision,ESCALATED,51744.0,Review #384: proof_claim flagged in product_label_draft.md by Dr. Maria Santos
RV-0385,2026-05-28,Dr. Rachel Kim (Science),press_release_draft_v2.md,CL-008,Biodegradable Capsule Shells (HDPE),environmental_claim,§260.8,16 CFR §260.8,YES,unsubstantiated_env_claim,high,Testing data,0,0,0,NO,NO,NO,Remove; HDPE fails one-year standard,Referred to CCO,IN_REVIEW,51744.0,Review #385: unsubstantiated_env_claim flagged in press_release_draft_v2.md by Dr. Rachel Kim
RV-0386,2026-06-06,Dr. Rachel Kim (Science),brand_guidelines.md,CL-002,May help support immune function,health_claim,§255.1,16 CFR §255.1,YES,prohibited_qualifier,high,Partial RCT,3,0,0,YES,NO,NO,Remove 'may'; rewrite with evidence-based language,Resolved,OPEN,51744.0,Review #386: prohibited_qualifier flagged in brand_guidelines.md by Dr. Rachel Kim
RV-0387,2026-05-29,Compliance Counsel LLC,press_release_draft_v1.md,CL-009,Recyclable Packaging,environmental_claim,§260.12,16 CFR §260.12,YES,unsubstantiated_env_claim,medium,Facility access data,0,0,0,NO,NO,NO,Qualify to specific recyclable components,Referred to CCO,OPEN,51744.0,Review #387: unsubstantiated_env_claim flagged in press_release_draft_v1.md by Compliance Counsel LLC
RV-0388,2026-05-27,Compliance Counsel LLC,press_release_draft_v1.md,CL-007,Made in USA (Danish probiotic strains),origin_claim,§323.1,16 CFR §323.1,YES,false_origin_claim,high,N/A,0,0,0,NO,NO,NO,Replace with qualified Made in USA claim,Resolved,RESOLVED,2000000.0,Review #388: false_origin_claim flagged in press_release_draft_v1.md by Compliance Counsel LLC
RV-0389,2026-06-02,Sarah Chen (Counsel),press_release_draft_v1.md,CL-005,Doctor-formulated for maximum results,endorsement_claim,§255.3,16 CFR §255.3,YES,undisclosed_material_connection,high,N/A,0,0,0,NO,NO,YES,Disclose physician connection; verify involvement,Under review,RESOLVED,51744.0,Review #389: undisclosed_material_connection flagged in press_release_draft_v1.md by Sarah Chen
RV-0390,2026-05-28,Dr. Rachel Kim (Science),press_release_draft_v1.md,CL-009,Recyclable Packaging,environmental_claim,§260.12,16 CFR §260.12,YES,unsubstantiated_env_claim,medium,Facility access data,0,0,0,NO,NO,NO,Qualify to specific recyclable components,Flagged for revision,ESCALATED,51744.0,Review #390: unsubstantiated_env_claim flagged in press_release_draft_v1.md by Dr. Rachel Kim
RV-0391,2026-05-31,Dr. Rachel Kim (Science),press_release_draft_v2.md,CL-009,Recyclable Packaging,environmental_claim,§260.12,16 CFR §260.12,YES,unsubstantiated_env_claim,medium,Facility access data,0,0,0,NO,NO,NO,Qualify to specific recyclable components,Flagged for revision,ESCALATED,51744.0,Review #391: unsubstantiated_env_claim flagged in press_release_draft_v2.md by Dr. Rachel Kim
RV-0392,2026-05-24,Compliance Counsel LLC,press_release_draft_v2.md,CL-007,Made in USA (Danish probiotic strains),origin_claim,§323.1,16 CFR §323.1,YES,false_origin_claim,high,N/A,0,0,0,NO,NO,NO,Replace with qualified Made in USA claim,Pending legal sign-off,OPEN,2000000.0,Review #392: false_origin_claim flagged in press_release_draft_v2.md by Compliance Counsel LLC
RV-0393,2026-05-25,Sarah Chen (Counsel),press_release_draft_v1.md,CL-003,Promising preliminary clinical results,health_claim,§255.1,16 CFR §255.1,YES,prohibited_qualifier,high,None (pilot only),0,0,0,YES,NO,NO,Remove entirely,Resolved,RESOLVED,51744.0,Review #393: prohibited_qualifier flagged in press_release_draft_v1.md by Sarah Chen
RV-0394,2026-06-06,Compliance Counsel LLC,ad_copy_social_media.md,CL-011,Eco-Friendly Packaging,environmental_claim,§260.1,16 CFR §260.1,YES,unqualified_general_claim,medium,N/A,0,0,0,NO,NO,NO,Qualify with specific environmental benefit,Pending legal sign-off,OPEN,51744.0,Review #394: unqualified_general_claim flagged in ad_copy_social_media.md by Compliance Counsel LLC
RV-0395,2026-05-25,Compliance Counsel LLC,press_release_draft_v2.md,CL-010,Results not typical disclaimer,disclaimer,§255.1,16 CFR §255.1,YES,invalid_safe_harbor,high,N/A,0,0,0,NO,NO,NO,Remove; safe harbor abolished 2009,Referred to CCO,OPEN,51744.0,Review #395: invalid_safe_harbor flagged in press_release_draft_v2.md by Compliance Counsel LLC
RV-0396,2026-06-04,Dr. Rachel Kim (Science),brand_guidelines.md,CL-009,Recyclable Packaging,environmental_claim,§260.12,16 CFR §260.12,YES,unsubstantiated_env_claim,medium,Facility access data,0,0,0,NO,NO,NO,Qualify to specific recyclable components,Referred to CCO,RESOLVED,51744.0,Review #396: unsubstantiated_env_claim flagged in brand_guidelines.md by Dr. Rachel Kim
RV-0397,2026-06-07,Dr. Rachel Kim (Science),press_release_draft_v1.md,CL-008,Biodegradable Capsule Shells (HDPE),environmental_claim,§260.8,16 CFR §260.8,YES,unsubstantiated_env_claim,high,Testing data,0,0,0,NO,NO,NO,Remove; HDPE fails one-year standard,Resolved,ESCALATED,51744.0,Review #397: unsubstantiated_env_claim flagged in press_release_draft_v1.md by Dr. Rachel Kim
RV-0398,2026-06-06,Compliance Counsel LLC,product_label_draft.md,CL-008,Biodegradable Capsule Shells (HDPE),environmental_claim,§260.8,16 CFR §260.8,YES,unsubstantiated_env_claim,high,Testing data,0,0,0,NO,NO,NO,Remove; HDPE fails one-year standard,Pending legal sign-off,ESCALATED,51744.0,Review #398: unsubstantiated_env_claim flagged in product_label_draft.md by Compliance Counsel LLC
RV-0399,2026-06-02,Dr. Maria Santos (CCO),product_label_draft.md,CL-006,As seen on Dr. Wellness Network (undisclosed),endorsement_claim,§255.5,16 CFR §255.5,YES,undisclosed_material_connection,high,N/A,0,0,0,NO,NO,YES,Add Ad: disclosure at beginning of all posts,Pending legal sign-off,IN_REVIEW,51744.0,Review #399: undisclosed_material_connection flagged in product_label_draft.md by Dr. Maria Santos
RV-0400,2026-06-09,Dr. Rachel Kim (Science),press_release_draft_v2.md,CL-001,Clinically demonstrated to support immune function,health_claim,§255.1,16 CFR §255.1,YES,proof_claim,high,RCT (LGG only),3,0,0,NO,YES,NO,Remove or qualify with strain-specific language,Resolved,ESCALATED,51744.0,Review #400: proof_claim flagged in press_release_draft_v2.md by Dr. Rachel Kim
RV-0401,2026-06-05,Compliance Counsel LLC,ad_copy_social_media.md,CL-002,May help support immune function,health_claim,§255.1,16 CFR §255.1,YES,prohibited_qualifier,high,Partial RCT,3,0,0,YES,NO,NO,Remove 'may'; rewrite with evidence-based language,Referred to CCO,IN_REVIEW,51744.0,Review #401: prohibited_qualifier flagged in ad_copy_social_media.md by Compliance Counsel LLC
RV-0402,2026-05-28,Compliance Counsel LLC,brand_guidelines.md,CL-008,Biodegradable Capsule Shells (HDPE),environmental_claim,§260.8,16 CFR §260.8,YES,unsubstantiated_env_claim,high,Testing data,0,0,0,NO,NO,NO,Remove; HDPE fails one-year standard,Flagged for revision,ESCALATED,51744.0,Review #402: unsubstantiated_env_claim flagged in brand_guidelines.md by Compliance Counsel LLC
